0.0282611;-0.0101452;0.169784;0.00837393;0.037164;3.14066
0.0282762;-0.0101521;0.16973;0.0084213;0.0358068;3.14081
0.0282723;-0.0101312;0.169726;0.00848546;0.0354154;-3.14064
0.0282799;-0.0101376;0.169705;0.0085282;0.0356648;-3.14151
0.0282729;-0.0101423;0.169685;0.00856282;0.034069;-3.14083
0.0282745;-0.0101353;0.169715;0.00835066;0.0348764;-3.14093
0.0282614;-0.010147;0.169712;0.00818086;0.0349479;-3.14143
0.0282571;-0.0101465;0.169715;0.00822853;0.0368949;-3.14089
0.0282791;-0.0101396;0.169698;0.00824507;0.0361835;-3.14002
0.0282478;-0.0101398;0.169693;0.00824146;0.036506;3.14145
0.0282545;-0.0101452;0.169705;0.00817832;0.0361592;-3.14118
0.0282628;-0.0101421;0.169725;0.00819173;0.0356458;-3.14058
0.0282861;-0.0101464;0.169703;0.00867653;0.0343805;3.14117
0.0282752;-0.0101247;0.16971;0.00859856;0.0351988;-3.14
0.0282734;-0.0101448;0.169712;0.00814381;0.0345941;-3.14159
0.0282769;-0.0101582;0.169696;0.00836074;0.0348366;3.14111
0.0282586;-0.0101566;0.169723;0.00839192;0.0361443;3.14073
0.0282712;-0.0101345;0.169713;0.00843695;0.0363678;-3.14027
0.028261;-0.0101283;0.169726;0.008292;0.0372373;-3.13891
0.0282603;-0.0101404;0.169706;0.00837936;0.0358568;-3.14112
0.0282654;-0.0101439;0.169713;0.00832912;0.0354901;3.14114
0.028271;-0.010149;0.169716;0.00843596;0.035379;-3.14144
0.028266;-0.0101553;0.169672;0.00844266;0.0353219;3.14148
0.0282615;-0.0101458;0.169732;0.0082808;0.0353823;3.14135
0.028264;-0.01015;0.169737;0.00851006;0.0360469;-3.14131
0.0282636;-0.0101487;0.169751;0.00849825;0.0364211;3.14147
0.0282708;-0.0101523;0.169707;0.00829722;0.0355947;3.14128
0.0282596;-0.0101402;0.169725;0.00815645;0.0371264;-3.13968
0.0282678;-0.0101471;0.169705;0.00821881;0.0354622;-3.14138
0.0282756;-0.0101568;0.169686;0.00837597;0.0341305;3.14076
0.0282711;-0.0101486;0.169744;0.00868959;0.0363997;3.14106
0.0282629;-0.0101316;0.169699;0.00855054;0.0362139;-3.14075
0.0282785;-0.0101252;0.169725;0.0085866;0.0363419;-3.13979
0.0282585;-0.0101563;0.169734;0.00820989;0.0363274;3.14054
0.0282657;-0.0101371;0.16971;0.00863938;0.0361759;3.14127
0.0282746;-0.01014;0.169705;0.00846776;0.0360134;-3.14146
0.0282757;-0.0101319;0.169693;0.00872737;0.0363465;-3.14008
0.0282564;-0.0101335;0.169698;0.00832741;0.0362094;-3.14123
0.028263;-0.0101527;0.169683;0.00825182;0.0350122;3.14104
0.0282586;-0.0101431;0.169696;0.00820614;0.0365015;-3.14134
0.0282606;-0.0101452;0.169728;0.00833594;0.037744;-3.14081
0.0282796;-0.0101462;0.169684;0.00852813;0.0341232;3.14127
0.0282661;-0.0101566;0.16972;0.00849663;0.0352129;3.14123
0.0282608;-0.0101437;0.169729;0.00849299;0.0368455;3.14148
0.0282595;-0.0101522;0.169721;0.00826996;0.0358049;3.14142
0.0282559;-0.0101477;0.169684;0.008262;0.0354933;3.14155
0.0282666;-0.0101418;0.169728;0.00832617;0.0359187;-3.1408
0.02826;-0.010146;0.169711;0.00839144;0.0361186;-3.14153
0.0282642;-0.0101428;0.169732;0.0080278;0.0353987;3.14152
0.0282643;-0.0101412;0.169744;0.00831871;0.0365888;-3.14107
0.028256;-0.0101273;0.169696;0.00823757;0.0362933;-3.13933
0.0282651;-0.0101452;0.16971;0.00839687;0.0356176;-3.14115
0.0282564;-0.010144;0.169717;0.00838894;0.0370283;-3.14068
0.0282709;-0.0101343;0.169734;0.0085334;0.0362605;-3.14035
0.0282752;-0.0101469;0.169699;0.00837806;0.0352108;-3.14141
0.0282703;-0.0101358;0.169705;0.00843768;0.034936;3.14133
0.0282565;-0.0101401;0.169719;0.00835763;0.0364041;3.14146
0.0282641;-0.0101549;0.169697;0.00858407;0.0361417;3.14006
0.0282686;-0.0101267;0.16967;0.00861579;0.0359071;-3.13982
0.0282709;-0.0101404;0.16967;0.0082565;0.0351532;-3.14092
0.0282632;-0.0101484;0.16973;0.00852435;0.0359057;3.14146
0.028273;-0.0101543;0.169682;0.00837769;0.0346119;3.14119
0.0282739;-0.0101233;0.169739;0.00844555;0.0367449;-3.13938
0.0282725;-0.0101259;0.16969;0.00849636;0.0357604;-3.13994
0.0282831;-0.0102023;0.169697;0.00793776;0.0357719;-3.13971
0.0282956;-0.0102041;0.1697;0.00823293;0.0344051;-3.14127
0.0282945;-0.0101974;0.169682;0.00795285;0.0346255;-3.13958
0.0283061;-0.010198;0.169679;0.00820546;0.0343923;-3.13933
0.0283012;-0.0101939;0.169666;0.00830538;0.0355079;-3.13848
0.0282777;-0.0102027;0.169683;0.00795676;0.0355407;-3.13985
0.0282923;-0.0102057;0.169684;0.00810587;0.0354185;-3.14045
0.0283033;-0.0101894;0.169685;0.00804082;0.0342074;-3.1391
0.0283097;-0.0101788;0.169677;0.00857189;0.0345789;-3.13869
0.0283048;-0.0102019;0.169677;0.00840766;0.0336365;-3.14022
0.0283012;-0.0102019;0.16969;0.00823303;0.0353341;-3.13956
0.0282682;-0.0102097;0.169661;0.00771939;0.0361664;-3.14041
0.0283079;-0.0101824;0.169672;0.00814842;0.0341026;-3.13863
0.0283053;-0.0102032;0.169674;0.00810612;0.0338871;-3.13976
0.0282976;-0.0102094;0.169723;0.00832697;0.0353562;-3.14062
0.0283062;-0.01021;0.169675;0.00824445;0.0340928;-3.14103
0.0283067;-0.0102126;0.169664;0.00844715;0.034257;-3.14057
0.0282952;-0.010191;0.169682;0.00822481;0.034959;-3.13947
0.028291;-0.0101978;0.169689;0.00844446;0.035935;-3.14016
0.0283026;-0.0101996;0.169675;0.00846238;0.0345278;-3.14091
0.0282775;-0.0102016;0.169684;0.00790551;0.035894;-3.1392
0.0283128;-0.0102089;0.169669;0.00832564;0.0333837;-3.14007
0.0282894;-0.0101988;0.169633;0.00829537;0.0352453;-3.14004
0.0282973;-0.010213;0.169659;0.00806885;0.0334648;-3.14013
0.0282805;-0.0101976;0.169684;0.00803695;0.0352226;-3.1389
0.0283155;-0.010197;0.169683;0.00834951;0.0342559;-3.14045
0.0283168;-0.0101879;0.169685;0.00842828;0.0337513;-3.13947
0.0283017;-0.0102034;0.169694;0.00840605;0.034799;-3.14049
0.0282929;-0.0102043;0.16968;0.00806564;0.0344624;-3.13983
0.0282869;-0.0102044;0.16966;0.00808194;0.0348047;-3.14001
0.0283016;-0.0101892;0.169659;0.008376;0.0341682;-3.13881
0.0283035;-0.0101921;0.169676;0.00817456;0.0351598;-3.13792
0.0283026;-0.0102139;0.169669;0.00836275;0.0342077;-3.14075
0.0283037;-0.0102049;0.169691;0.00850372;0.0354825;-3.14039
0.0283032;-0.0102041;0.16969;0.00814604;0.0340108;-3.13971
0.0283107;-0.0101786;0.169663;0.00834436;0.0331087;-3.13808
0.0282967;-0.0101917;0.169664;0.00834294;0.0346809;-3.13899
0.0282971;-0.0101962;0.169693;0.00833608;0.0353532;-3.13919
0.0282861;-0.0102161;0.169702;0.00822814;0.0361405;-3.14024
0.0282867;-0.0101921;0.169644;0.008005;0.035192;-3.13881
0.0282988;-0.0102065;0.169693;0.00814689;0.0339507;-3.141
0.0282885;-0.0102028;0.169639;0.00798992;0.0339248;-3.13944
0.0282914;-0.0102108;0.169704;0.00793329;0.035069;-3.14007
0.0282992;-0.0101851;0.169679;0.00833467;0.0348505;-3.13885
0.028317;-0.0101765;0.169676;0.00838422;0.0336893;-3.13817
0.0283047;-0.0101887;0.169667;0.00840473;0.0337915;-3.13968
0.0282979;-0.0101991;0.169664;0.00843775;0.033535;-3.14034
0.0283006;-0.0102153;0.169689;0.00824303;0.0337935;-3.14108
0.028296;-0.0102106;0.169648;0.00839181;0.0342028;-3.13982
0.0282991;-0.0102141;0.169713;0.00823161;0.034772;-3.14096
0.0283023;-0.0101936;0.169672;0.00821921;0.033872;-3.13908
0.0283097;-0.0101972;0.169656;0.00821744;0.0328382;-3.13934
0.0282892;-0.0102121;0.169671;0.00831939;0.0353687;-3.14085
0.0283036;-0.0102019;0.169693;0.00809875;0.0350428;-3.13886
0.0282952;-0.0102091;0.169682;0.00829669;0.034231;-3.13992
0.0283128;-0.0102035;0.169677;0.0082778;0.0330949;-3.14046
0.0283053;-0.0102074;0.16967;0.00816695;0.0332844;-3.13945
0.0283056;-0.0101847;0.169683;0.00830105;0.0349718;-3.13737
0.0282974;-0.0102044;0.169686;0.00846518;0.0340962;-3.1408
0.0282914;-0.0101991;0.169669;0.00807716;0.0350291;-3.13939
0.0282861;-0.0102033;0.169684;0.00793106;0.0352073;-3.13981
0.0282893;-0.0101958;0.169649;0.00823769;0.0340972;-3.1396
0.0282961;-0.0102078;0.16966;0.00833364;0.0342476;-3.13989
0.0282994;-0.0102146;0.169665;0.00815075;0.0336566;-3.14076
0.0282892;-0.010209;0.169681;0.00796967;0.0337248;-3.14044
0.0282981;-0.010225;0.169711;0.00835705;0.035392;-3.14115
0.0283008;-0.0102039;0.169666;0.00827025;0.0350099;-3.13937
0.028277;-0.01021;0.169662;0.00801548;0.0350135;-3.13959
0.0282861;-0.0102116;0.169684;0.00792684;0.0340359;-3.14035
0.028281;-0.0102175;0.169683;0.00804753;0.0350406;-3.14068
0.0283013;-0.0102056;0.16966;0.008087;0.0339929;-3.13989
0.0283011;-0.0102104;0.169668;0.00843055;0.0346239;-3.14011
0.0282896;-0.0102147;0.169685;0.00808944;0.0353869;-3.14092
0.0283012;-0.0102135;0.169679;0.00822903;0.0341629;-3.1401
0.0283043;-0.0102039;0.169681;0.00790133;0.0336977;-3.13967
0.0283158;-0.010191;0.169666;0.0084364;0.034078;-3.1393
0.0282891;-0.0102038;0.1697;0.00813206;0.0349107;-3.14093
0.0283033;-0.0102069;0.169667;0.00836139;0.0338643;-3.1413
0.0282932;-0.0102264;0.169698;0.00831122;0.034188;-3.14129
0.0283136;-0.0102001;0.169687;0.00830909;0.0341765;-3.13943
0.0282923;-0.0102035;0.169685;0.0081684;0.0350197;-3.13968
0.0283349;-0.0102423;0.16973;0.00711185;0.0373337;-3.13831
0.028346;-0.010261;0.16972;0.00729069;0.0351056;-3.13962
0.0283469;-0.0102457;0.169695;0.00738;0.0355209;-3.13858
0.0283568;-0.0102456;0.169723;0.00718976;0.036474;-3.13763
0.0283478;-0.0102538;0.169672;0.00731101;0.0356383;-3.13881
0.0283669;-0.0102602;0.169694;0.00717656;0.0345145;-3.13864
0.0283665;-0.0102584;0.169733;0.0072728;0.0350686;-3.13904
0.0283648;-0.0102656;0.169702;0.00727251;0.0354997;-3.13977
0.028364;-0.0102652;0.169701;0.00707919;0.0359911;-3.13872
0.028376;-0.0102643;0.169705;0.00688254;0.0342734;-3.13888
0.028357;-0.0102592;0.169728;0.00710073;0.0362554;-3.13846
0.0283712;-0.0102587;0.169722;0.00706719;0.0347569;-3.13875
0.0283728;-0.0102459;0.169706;0.0072432;0.0357365;-3.13767
0.0283627;-0.010238;0.169661;0.00691194;0.0342698;-3.13659
0.02838;-0.0102407;0.169708;0.00734941;0.0345806;-3.13801
0.0283627;-0.0102473;0.169708;0.00719951;0.0358705;-3.13816
0.0283637;-0.0102442;0.169681;0.00748459;0.0356124;-3.13807
0.0283601;-0.0102623;0.169671;0.00687634;0.0341177;-3.13946
0.028373;-0.0102585;0.169723;0.00721157;0.0354554;-3.13906
0.0283555;-0.0102657;0.169711;0.00706251;0.0359391;-3.13903
0.0283626;-0.010256;0.169706;0.00707688;0.0349354;-3.13866
0.0283524;-0.0102536;0.169722;0.00714914;0.0359262;-3.13902
0.0283609;-0.0102411;0.169735;0.00693268;0.0356198;-3.13633
0.0283565;-0.0102631;0.169719;0.00709968;0.0355856;-3.13973
0.028362;-0.0102558;0.169685;0.00742937;0.0350604;-3.13855
0.0283706;-0.0102505;0.169747;0.00718764;0.0343281;-3.13834
0.0283399;-0.0102577;0.169704;0.0072849;0.03654;-3.13918
0.0283744;-0.0102711;0.169718;0.00710535;0.0343584;-3.13928
0.028377;-0.0102455;0.169696;0.00739852;0.035328;-3.13804
0.0283642;-0.0102519;0.169716;0.00693053;0.0353138;-3.13825
0.0283696;-0.0102552;0.1697;0.00726632;0.0354132;-3.13877
0.0283611;-0.0102616;0.169726;0.00728962;0.0355868;-3.13895
0.028357;-0.0102588;0.169731;0.00687444;0.0357771;-3.13842
0.0283616;-0.0102507;0.169698;0.00736619;0.0354967;-3.13808
0.0283673;-0.0102541;0.169663;0.00727632;0.0355295;-3.139
0.0283689;-0.0102696;0.169708;0.00737196;0.0353266;-3.14035
0.0283652;-0.0102472;0.169689;0.00709113;0.0354838;-3.13766
0.0283636;-0.0102534;0.169711;0.00722298;0.0352713;-3.13825
0.0283389;-0.0102682;0.169692;0.0073378;0.0365789;-3.13914
0.0283687;-0.0102591;0.169757;0.0069692;0.0358278;-3.13859
0.0283763;-0.0102602;0.169713;0.00723269;0.0351815;-3.13855
0.0283749;-0.0102418;0.169715;0.00733486;0.0352235;-3.13687
0.0283633;-0.0102608;0.169722;0.00722472;0.0354901;-3.13924
0.0283662;-0.0102583;0.169722;0.00733481;0.0355095;-3.13891
0.0283727;-0.0102701;0.169712;0.00704301;0.0346964;-3.14056
0.028367;-0.0102555;0.169698;0.00682937;0.0346506;-3.13748
0.0283622;-0.0102616;0.169751;0.00735703;0.0362257;-3.13891
0.0283657;-0.0102657;0.169712;0.00722416;0.0351696;-3.13934
0.028359;-0.0102403;0.169727;0.00703492;0.0358735;-3.13769
0.0283668;-0.0102524;0.169719;0.00708261;0.0353981;-3.13798
0.0283538;-0.0102594;0.16969;0.00709366;0.0364628;-3.1388
0.0283723;-0.0102593;0.169716;0.00696105;0.034575;-3.13946
0.0283656;-0.0102559;0.169722;0.00723749;0.0352528;-3.13879
0.0283563;-0.0102492;0.169716;0.00689309;0.0360097;-3.13775
0.0283678;-0.0102531;0.169688;0.00713861;0.0348874;-3.13817
0.0283661;-0.0102617;0.169706;0.00724377;0.034678;-3.13894
0.0283594;-0.0102593;0.16969;0.00707024;0.0351401;-3.13949
0.0283705;-0.0102475;0.169708;0.00720847;0.0355418;-3.13866
0.028371;-0.0102606;0.16972;0.00707919;0.0348456;-3.13891
0.0283413;-0.010264;0.169719;0.0070672;0.0365321;-3.13878
0.0283461;-0.010272;0.169737;0.00721792;0.0365651;-3.14021
0.0283681;-0.010244;0.169707;0.00728693;0.0351261;-3.13813
0.0283625;-0.0102524;0.169702;0.00739159;0.036229;-3.13841
0.028369;-0.0102527;0.169675;0.00712409;0.0339469;-3.13798
0.0283709;-0.0102516;0.169719;0.00698068;0.0359064;-3.13755
0.0283713;-0.0102478;0.16974;0.00698627;0.0345985;-3.1384
0.0283749;-0.0102518;0.169746;0.00708391;0.0359818;-3.13798
0.028367;-0.0102538;0.16971;0.00679217;0.0353407;-3.13793
0.0283769;-0.0102582;0.16971;0.00734261;0.034926;-3.13854
0.0283814;-0.0102689;0.169767;0.00728583;0.0350094;-3.13894
0.0283805;-0.0102616;0.169699;0.00714464;0.033645;-3.13933
0.0283693;-0.0102663;0.169721;0.00703128;0.0343497;-3.1388
0.0283728;-0.0102411;0.169699;0.00696572;0.0352078;-3.13761
0.0283623;-0.0102398;0.169682;0.00702231;0.035545;-3.13659
0.0283795;-0.0102601;0.169706;0.00724437;0.0355678;-3.13773
0.0283611;-0.0102708;0.169712;0.00726175;0.0361046;-3.13917
0.0283453;-0.0102613;0.169731;0.00713218;0.0375899;-3.13922
0.02836;-0.0102645;0.169724;0.00710928;0.0357623;-3.1398
0.0283642;-0.0102561;0.169725;0.0071798;0.0356419;-3.13857
0.0283772;-0.0102542;0.16972;0.00713803;0.0346413;-3.1395
0.0283822;-0.0102643;0.169705;0.00722963;0.0346422;-3.13915
0.0283618;-0.0102752;0.169691;0.00724557;0.0354851;-3.13975
0.0283673;-0.0102608;0.169716;0.00721053;0.0361696;-3.13863
0.0283593;-0.0102632;0.169711;0.00729418;0.0350335;-3.13952
0.0283701;-0.0102595;0.16969;0.00715914;0.0348172;-3.1388
0.0283659;-0.0102651;0.169712;0.00709331;0.0349747;-3.13858
0.0283708;-0.0102538;0.169704;0.00705753;0.0357659;-3.13894
0.0283657;-0.0102622;0.169719;0.0075221;0.0352526;-3.13955
0.0283722;-0.0102543;0.169728;0.00731662;0.0360119;-3.13854
0.0283718;-0.010254;0.169705;0.00714997;0.0350205;-3.13785
0.0283595;-0.0102563;0.169702;0.0069718;0.0358605;-3.13853
0.0283722;-0.0102693;0.169704;0.00707578;0.034944;-3.13957
0.0283619;-0.0102636;0.169726;0.00711813;0.035358;-3.13909
0.0283763;-0.0102557;0.169697;0.00728282;0.0352987;-3.1391
0.028379;-0.0102504;0.169674;0.0070852;0.0338884;-3.13842
0.028375;-0.0102649;0.169731;0.00712599;0.0344189;-3.13816
0.0283733;-0.0102484;0.169693;0.00726405;0.0349575;-3.13736
0.0283565;-0.0102576;0.169719;0.00717554;0.0362375;-3.13916
0.028371;-0.0102586;0.169722;0.00715349;0.0355024;-3.13908
0.0283564;-0.010261;0.169668;0.00739696;0.0354599;-3.139
0.028359;-0.0102496;0.169693;0.0072366;0.0356942;-3.13854
0.0283655;-0.0102515;0.169726;0.00698021;0.0356015;-3.13853
0.0283402;-0.0102512;0.16969;0.007185;0.0369896;-3.13758
0.0283804;-0.0102735;0.169714;0.00709585;0.0346438;-3.14
0.0283678;-0.0102511;0.16972;0.006992;0.0350742;-3.13777
0.0283744;-0.0102446;0.169699;0.00714837;0.0345112;-3.13795
0.0283463;-0.0102553;0.169701;0.00715805;0.036495;-3.13807
0.0283816;-0.0102551;0.169716;0.00720554;0.0349233;-3.13857
0.0283707;-0.0102727;0.169697;0.00720209;0.0348138;-3.14068
0.0283788;-0.0102501;0.169688;0.00719783;0.0347223;-3.13758
0.028379;-0.010257;0.169701;0.00710885;0.0349918;-3.13861
0.0283683;-0.0102666;0.169718;0.00699501;0.0339934;-3.13903
0.0283773;-0.0102508;0.169716;0.00703203;0.0344456;-3.13849
0.0283588;-0.0102738;0.169713;0.00728867;0.0353869;-3.13994
0.0283892;-0.0102494;0.169688;0.00724792;0.0340803;-3.13823
0.0283679;-0.0102453;0.169727;0.00719481;0.0371073;-3.13697
0.0283527;-0.0102778;0.16971;0.00720438;0.0347604;-3.1394
0.0283652;-0.010259;0.169707;0.00698177;0.0345364;-3.13805
0.028367;-0.0102467;0.169724;0.00721894;0.0356448;-3.13789
0.0283653;-0.0102585;0.169708;0.00697685;0.0349587;-3.13839
0.0283588;-0.0102646;0.169727;0.00701539;0.0357109;-3.13857
0.028366;-0.0102722;0.169716;0.00710259;0.034208;-3.13928
0.028364;-0.0102776;0.16971;0.00690501;0.0348828;-3.14
0.0283768;-0.0102442;0.16967;0.00704023;0.0345791;-3.13737
0.0283594;-0.0102642;0.169697;0.00693652;0.0360203;-3.13933
0.0283659;-0.0102623;0.169714;0.00686288;0.0357541;-3.13837
0.028368;-0.0102692;0.169689;0.00710832;0.035309;-3.13972
0.0283701;-0.0102569;0.169721;0.00699115;0.0353588;-3.13866
0.0283599;-0.0102724;0.16969;0.00699179;0.0357697;-3.13954
0.0283666;-0.0102751;0.169692;0.0071776;0.034434;-3.1397
0.0283735;-0.0102572;0.169696;0.00707321;0.0340537;-3.13909
0.0283774;-0.0102707;0.169744;0.00694623;0.0343256;-3.13849
0.0283769;-0.0102559;0.169748;0.00717772;0.0342131;-3.13808
0.028352;-0.0102732;0.169713;0.00712045;0.0360462;-3.13958
0.0283608;-0.0102563;0.169713;0.0072367;0.0349393;-3.13841
0.0283754;-0.0102626;0.169716;0.00704856;0.0345939;-3.13928
0.0283563;-0.0102724;0.169738;0.00742247;0.0363542;-3.13998
0.0283607;-0.0102695;0.169715;0.00695004;0.0352337;-3.13929
0.0283716;-0.0102609;0.169711;0.00714135;0.0343719;-3.13887
0.0283619;-0.0102711;0.169709;0.00729537;0.0355974;-3.13952
0.0283558;-0.0102693;0.16976;0.0074076;0.0369138;-3.13947
0.0283667;-0.0102528;0.169708;0.00712728;0.0361633;-3.13817
0.0283581;-0.0102763;0.16973;0.00688024;0.0357463;-3.13953
0.0283528;-0.0102546;0.16972;0.00694005;0.0359592;-3.13774
0.0283535;-0.0102737;0.169727;0.00737877;0.0356913;-3.13976
0.02835;-0.010268;0.169692;0.00719417;0.0359082;-3.13876
0.0283645;-0.0102564;0.169721;0.0070283;0.0349507;-3.13858
0.0283656;-0.0102629;0.169725;0.00689842;0.0338533;-3.13943
0.0283785;-0.0102704;0.16974;0.00724095;0.0346457;-3.13938
0.0283671;-0.0102444;0.169719;0.00715458;0.0356372;-3.13744
0.0283827;-0.0102622;0.169749;0.00723711;0.0353086;-3.13823
0.0283667;-0.0102602;0.169721;0.00715406;0.0358274;-3.13887
0.0283579;-0.0102802;0.16975;0.00698195;0.0351872;-3.14026
0.0283739;-0.010264;0.169719;0.00691238;0.0346993;-3.13818
0.0283667;-0.0102654;0.169711;0.00706468;0.0356238;-3.13979
0.0283578;-0.0102277;0.169694;0.00743849;0.0360565;-3.13776
0.028359;-0.0102586;0.169713;0.00722412;0.0358287;-3.13805
0.0283577;-0.0102447;0.169732;0.00733701;0.0360855;-3.13676
0.0283589;-0.0102649;0.169734;0.00686667;0.0354669;-3.13894
0.0283679;-0.0102532;0.169715;0.00711279;0.0346602;-3.13842
0.0283645;-0.0102639;0.169716;0.00707766;0.0352111;-3.13985
0.0283689;-0.0102668;0.169738;0.00722434;0.0354225;-3.13938
0.0283639;-0.0102668;0.169716;0.0069854;0.0345942;-3.13936
0.0283499;-0.0102648;0.169715;0.00669608;0.0355118;-3.13831
0.0283759;-0.0102585;0.169765;0.00718899;0.0348212;-3.13831
0.0283613;-0.0102626;0.169722;0.00718725;0.0357846;-3.13854
0.0283664;-0.0102658;0.169703;0.0069428;0.0345143;-3.13997
0.0283778;-0.0102639;0.169715;0.00708552;0.0335785;-3.1394
0.0283553;-0.0102611;0.169726;0.00708542;0.0355387;-3.13859
0.0283644;-0.0102538;0.169721;0.0073817;0.0355815;-3.13925
0.0283592;-0.0102595;0.169731;0.00693189;0.0354891;-3.13784
0.028356;-0.0102569;0.169718;0.00721969;0.0362806;-3.13844
0.0283576;-0.0102606;0.169744;0.0071615;0.0362229;-3.13918
0.0283704;-0.0102732;0.169757;0.00719601;0.0358222;-3.14
0.0283535;-0.0102794;0.169746;0.00704976;0.03539;-3.14076
0.0283796;-0.0102556;0.169707;0.00706875;0.0352175;-3.13782
0.0283684;-0.0102603;0.169704;0.00690912;0.0355439;-3.13869
0.0283498;-0.0102641;0.169756;0.00700827;0.0365857;-3.13831
0.0283625;-0.0102729;0.169774;0.00697706;0.0360988;-3.13931
0.0283611;-0.0102685;0.16973;0.00703726;0.0360164;-3.13956
0.028379;-0.0102832;0.169733;0.00702624;0.0337992;-3.1405
0.0283664;-0.0102537;0.169723;0.00718344;0.0353099;-3.13868
0.0283813;-0.0102782;0.169768;0.00715935;0.034306;-3.13995
0.0283608;-0.0102633;0.16975;0.00727111;0.0361634;-3.13983
0.0283546;-0.0102605;0.169716;0.00721598;0.0359782;-3.13914
0.028376;-0.0102511;0.169738;0.00696583;0.0352402;-3.13881
0.0283617;-0.0102797;0.16971;0.00682096;0.0342877;-3.14084
0.0283677;-0.0102596;0.169733;0.0070724;0.0347915;-3.13865
